lead_id,lead_indicator,date_part,source,customer_group,onboarding,customer_code,purchases,time_spent,n_visits,bin_source
3117,0.0,2024-01-27,signup,7,True,QJSGCYMHTY,0.8534176330813378,0.26167291185578384,0.0,group1
3118,0.0,2024-01-28,signup,5,True,JIVFWLYYKT,0.7356076181940185,0.564608245066946,0.9346455867291866,group1
3119,0.0,2024-01-01,signup,4,False,XRYYIPMYJL,0.6177976033066992,0.24241441440400946,0.59030247582896,group1
3120,0.0,2024-01-21,signup,3,False,YWZYSMFYQC,0.4999875884193797,0.0,0.19676749194298662,group1
3124,1.0,2024-01-01,signup,8,False,MCZWEFUHJV,0.6177976033066992,0.5228381128923995,0.9838374597149333,group1
3129,1.0,2024-01-09,signup,7,True,RXCRLMTNUZ,0.7356076181940185,0.23764653338963743,0.39353498388597324,group1
3133,1.0,2024-01-24,signup,5,True,VLYTSSYJUK,0.26436755864474126,0.6558320134385481,0.6886862218004534,group1
3135,1.0,2024-01-11,signup,7,True,TCGQXEIWNJ,0.26436755864474126,0.3615183879788955,0.6886862218004534,group1
3136,1.0,2024-01-01,signup,9,False,VFOTWYAXYQ,0.26436755864474126,0.4411758419173188,0.7378780947861999,group1
3137,1.0,2024-01-20,signup,2,True,BIOPNRCSEL,0.4999875884193797,0.6223364885786061,0.29515123791447995,group1
3138,1.0,2024-01-25,signup,2,True,ITTSVDBGAQ,0.7356076181940185,0.3403636530153697,0.29515123791447995,group1
3144,0.0,2024-01-10,signup,7,True,TBOHVHBVHZ,0.4999875884193797,0.567063939187873,0.0,group1
3146,1.0,2024-01-15,signup,8,False,KITDWIZCHC,0.8534176330813378,0.3857956858733945,0.49191872985746665,group1
3147,1.0,2024-01-19,signup,9,False,DZRUVRWOYK,0.4999875884193797,1.0,0.5411106028432133,group1
3158,1.0,2024-01-31,signup,2,True,DJRJKEBERP,0.4999875884193797,0.582519397934124,0.7378780947861999,group1
3171,0.0,2024-01-31,signup,2,True,WMBULRRBFC,0.4999875884193797,0.7464969012914853,0.04919187298574661,group1
3173,0.0,2024-01-10,signup,4,True,BBPYZBLGJF,0.38217757353206055,0.7026970340801796,0.09838374597149331,group1
3177,1.0,2024-01-16,signup,6,True,BYALBNXSUG,0.4999875884193797,0.0,0.9999999999999999,group1
3188,1.0,2024-01-14,signup,6,False,UVOOKLHPPX,0.26436755864474126,0.6725255884007078,0.9999999999999999,group1
3191,1.0,2024-01-13,signup,3,False,VLDOXNOAHL,0.1465575437574219,0.814962199388432,0.49191872985746665,group1
3195,1.0,2024-01-06,signup,7,False,SMQAFHAXDA,0.7356076181940185,0.34894521117627825,0.5411106028432133,group1
3198,0.0,2024-01-04,signup,8,False,None,0.1465575437574219,0.030055548061147633,0.04919187298574661,group1
3200,1.0,2024-01-31,signup,4,False,BVNPQZEVLA,0.6177976033066992,0.24822496955065432,0.88545371374344,group1
3209,1.0,2024-01-12,signup,8,False,QSRUSYPHID,0.7356076181940185,0.2863352079936268,0.6886862218004534,group1
3214,0.0,2024-01-27,signup,2,True,HIYCCDTRVC,0.4999875884193797,0.7803530289547295,0.14757561895723992,group1
3215,0.0,2024-01-18,signup,4,False,USMNUCWHSH,0.6177976033066992,0.8102831580216743,0.0,group1
3216,0.0,2024-01-23,signup,4,True,VYQEGSTUJU,0.4999875884193797,0.880262432512516,0.0,group1
3221,0.0,2024-01-31,signup,8,True,PGXFDSOMVK,0.38217757353206055,0.452215570426531,0.0,group1
3224,0.0,2024-01-31,signup,2,True,OBCLJNYPMQ,0.1465575437574219,0.4419998650847899,0.24595936492873322,group1
3231,1.0,2024-01-13,signup,5,False,OZDUYCSGQQ,0.6177976033066992,0.425749110256761,0.49191872985746665,group1
3234,0.0,2024-01-01,signup,4,False,TGCRFBYXAV,0.38217757353206055,1.0,0.5411106028432133,group1
3258,0.0,2024-01-28,signup,6,False,LISVPCGTBE,0.4999875884193797,0.33015904713133853,0.29515123791447995,group1
3260,0.0,2024-01-29,signup,9,True,ALLOPYHURT,0.9712276479686569,0.8405777752913688,0.0,group1
3262,0.0,2024-01-23,signup,9,True,XCJETCTITO,0.6177976033066992,0.4695360915301607,0.39353498388597324,group1
3266,0.0,2024-01-03,signup,7,False,RPUXZPTFEA,0.38217757353206055,0.2018672483122998,0.24595936492873322,group1
3267,1.0,2024-01-28,signup,5,True,STXPGPIRVM,0.6177976033066992,0.7287420243214712,0.6886862218004534,group1
3268,1.0,2024-01-01,signup,2,True,BKPPEAYDFC,0.4999875884193797,0.9461363044082325,0.9999999999999999,group1
3270,0.0,2024-01-03,signup,4,False,KYCOUTOJNW,0.38217757353206055,0.3453505573764689,0.09838374597149331,group1
3271,0.0,2024-01-05,signup,5,False,UZCBTDSYBG,0.7356076181940185,0.5117024496475052,0.3443431109002266,group1
3272,1.0,2024-01-25,signup,3,True,IEGWQOTQLP,0.8534176330813378,0.8284253109883437,0.59030247582896,group1
3277,0.0,2024-01-25,signup,7,True,FSKYRENSPU,0.4999875884193797,0.0,0.7870699677719466,group1
3278,0.0,2024-01-16,signup,9,True,RXDXXBXPRD,0.4999875884193797,0.7148795319092948,0.14757561895723992,group1
3282,1.0,2024-01-28,signup,6,True,LNPJIORHRL,0.6177976033066992,0.7820515053287537,0.9999999999999999,group1
3284,0.0,2024-01-27,signup,8,False,CIZVFVPDDC,0.028747528870102627,0.4930242980410157,0.19676749194298662,group1
3285,0.0,2024-01-14,signup,3,False,NVROWWDEBX,0.4999875884193797,0.1836976087465458,0.0,group1
3286,0.0,2024-01-10,signup,7,True,VUTPHFUBUJ,0.26436755864474126,0.18742246619733952,0.0,group1
3296,1.0,2024-01-27,signup,8,True,TBZQLVKYBF,0.4999875884193797,0.49689525851120503,0.29515123791447995,group1
3305,0.0,2024-01-17,signup,4,True,LBAUOECLYS,0.4999875884193797,0.6708220165855512,0.9999999999999999,group1
3321,0.0,2024-01-14,signup,9,True,QANXPOJXMW,0.4999875884193797,0.4884724209983669,0.24595936492873322,group1
3323,1.0,2024-01-21,signup,9,False,LRZASXUMKT,0.4999875884193797,1.0,0.5411106028432133,group1
3325,1.0,2024-01-25,signup,8,True,OJDTLFZSRZ,0.26436755864474126,0.26452649684058455,0.7870699677719466,group1
3326,1.0,2024-01-17,signup,6,False,RYKPGVCXBA,0.7356076181940185,0.7444442900636321,0.9999999999999999,group1
3331,1.0,2024-01-26,signup,6,True,HTGSXPQULO,0.4999875884193797,1.0,0.5411106028432133,group1
3334,1.0,2024-01-29,signup,8,False,VQXJSTIGGA,0.4999875884193797,0.5149726015449086,0.6886862218004534,group1
3350,0.0,2024-01-12,signup,3,False,OEJXQWSOJN,0.38217757353206055,0.940034681337735,0.19676749194298662,group1
3356,1.0,2024-01-18,signup,7,True,BLIOFLRGFP,0.9712276479686569,0.13388028550506764,0.6394943488147067,group1
3363,0.0,2024-01-20,signup,7,False,OMOGDOFUDQ,0.26436755864474126,0.4481356398950659,0.09838374597149331,group1
3369,1.0,2024-01-01,signup,2,True,KUFBVMQIRE,0.6177976033066992,0.36666148954732597,0.59030247582896,group1
3373,1.0,2024-01-19,signup,6,True,XVIYJBRRJE,0.38217757353206055,0.3659875655790059,0.39353498388597324,group1
3374,1.0,2024-01-30,signup,5,False,VKTDAARAJW,0.7356076181940185,0.10300475999519591,0.9346455867291866,group1
3382,0.0,2024-01-04,signup,2,True,IHGRLMKEYX,0.26436755864474126,0.5423745492743065,0.19676749194298662,group1
3384,0.0,2024-01-17,signup,6,True,EBXDUNOSNI,0.4999875884193797,0.2376696869522772,0.3443431109002266,group1
3385,1.0,2024-01-30,signup,6,False,ZTCCCBRXLY,1.0,0.35982947727040204,0.44272685687172,group1
3389,1.0,2024-01-24,signup,7,True,YAEVFPSRXX,0.4999875884193797,0.42107032088927177,0.3443431109002266,group1
3392,1.0,2024-01-07,signup,9,False,TZFXDEZAIO,0.0,0.42147588939468605,0.3443431109002266,group1
3393,0.0,2024-01-16,signup,1,False,FVMEFVCIYN,0.38217757353206055,0.5022268763269908,0.29515123791447995,group1
3398,0.0,2024-01-11,signup,5,True,OJYRJJXYJD,0.4999875884193797,0.6149915976775783,0.44272685687172,group1
3409,0.0,2024-01-02,signup,5,False,UGJNOFWVVX,0.6177976033066992,1.0,0.6394943488147067,group1
3410,0.0,2024-01-04,signup,7,True,VUHSWNMGHH,0.38217757353206055,0.6840358722794251,0.24595936492873322,group1
3414,1.0,2024-01-03,signup,1,False,GDHKLCOAZU,0.26436755864474126,0.22269726029750253,0.29515123791447995,group1
3415,1.0,2024-01-04,signup,4,True,TOWYEVPYHY,0.38217757353206055,0.4574846614579791,0.7378780947861999,group1
3422,1.0,2024-01-11,signup,7,False,CFVVVSWJEO,0.6177976033066992,0.7438241703256531,0.49191872985746665,group1
3424,1.0,2024-01-14,signup,5,True,MLOSPEFBIA,0.4999875884193797,0.2445579552594101,0.44272685687172,group1
3425,1.0,2024-01-21,signup,1,True,HQMHSACEPR,0.7356076181940185,0.4378984227351902,0.9838374597149333,group1
3429,1.0,2024-01-21,signup,4,True,CIGRZGAIZE,0.38217757353206055,0.28177404722611055,0.3443431109002266,group1
3439,1.0,2024-01-10,signup,2,False,YJBGPEDKZH,0.1465575437574219,0.21576050489310913,0.59030247582896,group1
3440,0.0,2024-01-29,signup,5,False,ZQFLBOXLGI,0.38217757353206055,0.6107889617578399,0.09838374597149331,group1
3448,1.0,2024-01-16,signup,2,True,AKJLYQPNXV,0.6177976033066992,0.29884419808346246,0.39353498388597324,group1
3453,0.0,2024-01-04,signup,8,False,CCQBOPRSCA,0.0,0.38816772967309593,0.09838374597149331,group1
3461,0.0,2024-01-15,signup,7,True,LWPKLICTCR,0.4999875884193797,0.6183245148065859,0.0,group1
3462,1.0,2024-01-05,signup,7,False,ATZJUIKWHH,0.4999875884193797,0.6163783610554536,0.88545371374344,group1
3463,1.0,2024-01-13,signup,9,False,GBKUHJVHUS,0.6177976033066992,0.3497315211361985,0.9999999999999999,group1
3470,0.0,2024-01-14,signup,1,True,TNGXBLJHQZ,0.6177976033066992,0.47092689683679767,0.04919187298574661,group1
3478,0.0,2024-01-16,signup,1,False,WZRNPUPQIO,0.38217757353206055,0.7366952240828926,0.04919187298574661,group1
3479,0.0,2024-01-30,signup,3,False,KPJFKYPJXI,0.26436755864474126,0.9627544601837262,0.04919187298574661,group1
3483,1.0,2024-01-24,signup,9,False,KRZDOUFYVV,0.8534176330813378,0.5176514803609472,0.59030247582896,group1
3485,1.0,2024-01-03,signup,4,True,FWEZGMZAIE,0.4999875884193797,0.027932391206059438,0.49191872985746665,group1
3491,1.0,2024-01-05,signup,4,False,QPAYSXVIMF,0.4999875884193797,0.4965342915364975,0.8362618407576933,group1
3495,0.0,2024-01-06,signup,2,True,HPUNZBRNVF,0.9712276479686569,0.4710134722395538,0.59030247582896,group1
3496,1.0,2024-01-30,signup,9,True,CDJQTAQOWJ,0.028747528870102627,0.5540161676803727,0.24595936492873322,group1
3499,1.0,2024-01-11,signup,1,False,KKVIMRXGKV,0.1465575437574219,0.5069956790845136,0.5411106028432133,group1
3504,1.0,2024-01-09,signup,2,True,QPWQRDXMTU,0.7356076181940185,0.15201114528460977,0.14757561895723992,group1
3515,1.0,2024-01-10,signup,8,False,YXUNPEIVKR,0.6177976033066992,0.7009383281346551,0.9346455867291866,group1
3518,0.0,2024-01-19,signup,7,False,CNZYDETMTH,0.8534176330813378,0.4430417159819779,0.0,group1
3523,0.0,2024-01-31,signup,4,False,RVENOBWFUR,0.6177976033066992,0.8146138348240455,0.0,group1
3532,0.0,2024-01-17,signup,9,True,PPYTVAGSTV,0.1465575437574219,0.5225199456306434,0.24595936492873322,group1
3538,1.0,2024-01-11,signup,7,True,GKYCYOPUND,0.8534176330813378,0.5529671720683798,0.3443431109002266,group1
3542,0.0,2024-01-16,signup,6,False,VTTOIIOXSX,0.9712276479686569,0.0,0.09838374597149331,group1
3544,1.0,2024-01-05,signup,6,False,RNPSUXOQQS,0.028747528870102627,0.3880120285905792,0.6886862218004534,group1
3546,0.0,2024-01-23,signup,7,True,ZQKSVRDHFS,0.4999875884193797,0.6104818462595335,0.04919187298574661,group1
3548,0.0,2024-01-04,signup,8,True,EJQXKRGXCK,0.9712276479686569,0.5556330432603497,0.04919187298574661,group1
3554,0.0,2024-01-12,signup,2,True,YRVBVHQFCF,0.6177976033066992,0.7585688413901827,0.09838374597149331,group1
3564,0.0,2024-01-25,signup,8,False,VBZKNCFPBU,1.0,0.38681093657062726,0.0,group1
3570,0.0,2024-01-06,signup,9,True,IHGBKFZDVF,0.38217757353206055,0.8197946751598285,0.09838374597149331,group1
3571,1.0,2024-01-25,signup,7,True,IQSELTGQOP,0.26436755864474126,0.5032867284350059,0.29515123791447995,group1
3572,1.0,2024-01-30,signup,4,False,PEYTMIAACZ,0.7356076181940185,0.6089553256231848,0.9838374597149333,group1
3575,0.0,2024-01-07,signup,4,False,HILSPTSIYF,0.7356076181940185,0.37404700813276315,0.04919187298574661,group1
3579,0.0,2024-01-24,signup,4,False,YKSZGXGEHF,0.8534176330813378,1.0,0.14757561895723992,group1
3584,0.0,2024-01-17,signup,7,True,KJGJQLCEQL,0.26436755864474126,0.205867789389681,0.04919187298574661,group1
3596,0.0,2024-01-12,signup,6,False,HYENOYJEZK,0.8534176330813378,0.07074807528527706,0.29515123791447995,group1
3603,0.0,2024-01-13,signup,8,True,VQDJFCGZCG,0.4999875884193797,0.9412239866017864,0.0,group1
3611,0.0,2024-01-23,signup,5,True,ZCKJHCTUBT,0.6177976033066992,0.6360973892365016,0.19676749194298662,group1
3613,1.0,2024-01-26,signup,2,False,ZNTAATCTJF,0.6177976033066992,0.35406997981506244,0.6394943488147067,group1
3615,0.0,2024-01-12,signup,8,False,NMZITKJSLL,0.7356076181940185,0.33204422883487306,0.09838374597149331,group1
3621,0.0,2024-01-29,signup,7,False,GWVOMKMNVV,0.38217757353206055,0.10559368654881506,0.09838374597149331,group1
3622,0.0,2024-01-13,signup,9,False,WBLJCWRVNA,0.7356076181940185,0.5517622321373131,0.24595936492873322,group1
3624,0.0,2024-01-30,signup,6,False,DDUUCIWXSX,0.028747528870102627,0.09818401646206465,0.44272685687172,group1
3625,0.0,2024-01-23,signup,2,True,JFSDTHYUTZ,0.8534176330813378,0.5298904665676788,0.04919187298574661,group1
3628,1.0,2024-01-28,signup,4,True,VBLGHLMEVE,0.6177976033066992,0.3239995680056754,0.39353498388597324,group1
3631,0.0,2024-01-12,signup,6,True,LMCSWAJNEV,0.9712276479686569,0.4531643786908314,0.3443431109002266,group1
3638,0.0,2024-01-03,signup,5,True,CKBWQKSODK,0.38217757353206055,0.6268820374559078,0.04919187298574661,group1
3641,1.0,2024-01-25,signup,5,True,LXDOIEJMIM,0.26436755864474126,0.201627545676317,0.9838374597149333,group1
3647,0.0,2024-01-28,signup,8,True,LLHHSYSBZZ,0.6177976033066992,0.7555306745292865,0.0,group1
3651,0.0,2024-01-03,signup,6,True,ODTTYNSMBK,0.8534176330813378,0.2741460103512943,0.19676749194298662,group1
3652,1.0,2024-01-14,signup,4,False,FZWEUIYHNH,0.26436755864474126,1.0,0.44272685687172,group1
3655,0.0,2024-01-25,signup,2,False,EJCNCXBOPW,0.4999875884193797,0.5026019491610976,0.04919187298574661,group1
3661,1.0,2024-01-09,signup,6,True,XOHIXWNCPL,0.4999875884193797,0.45931950014099515,0.6886862218004534,group1
3672,1.0,2024-01-22,signup,6,False,ZIKWQWOVRZ,0.4999875884193797,0.10738623753415981,0.5411106028432133,group1
3675,0.0,2024-01-19,signup,8,False,CELUJDWQTL,0.1465575437574219,0.34913571345909084,0.14757561895723992,group1
3677,0.0,2024-01-04,signup,7,True,FOEOLZOFZT,0.8534176330813378,0.5214191410780585,0.29515123791447995,group1
3678,1.0,2024-01-10,signup,7,False,HNCSCUVACM,0.6177976033066992,0.3530728903157335,0.39353498388597324,group1
3679,0.0,2024-01-27,signup,6,True,VMENIJZZYY,0.4999875884193797,0.4829175370387471,0.0,group1
3682,1.0,2024-01-13,signup,7,True,KGQIZKUYSQ,0.028747528870102627,0.4528184658271592,0.3443431109002266,group1
3692,1.0,2024-01-03,signup,6,True,NHFILXCBHZ,0.26436755864474126,0.3600748090074672,0.7378780947861999,group1
3693,0.0,2024-01-08,signup,4,True,YHAIDNMWLX,0.6177976033066992,0.5994810871724616,0.6394943488147067,group1
3695,0.0,2024-01-04,signup,7,True,VUNWIDSOJT,0.26436755864474126,0.9802906625804448,0.09838374597149331,group1
3702,0.0,2024-01-25,signup,3,True,ZLRFTHZWTP,0.38217757353206055,1.0,0.0,group1
3703,1.0,2024-01-12,signup,8,False,SLLWYATCAI,0.4999875884193797,0.1398444023959837,0.29515123791447995,group1
3705,1.0,2024-01-03,signup,2,True,QYSDSNGYBS,0.6177976033066992,0.8739588068992785,0.6886862218004534,group1
3707,0.0,2024-01-26,signup,3,True,XPKYEUTLCU,0.028747528870102627,0.6859174933647237,0.39353498388597324,group1
3711,1.0,2024-01-12,signup,4,True,GWAFNZUXER,0.38217757353206055,0.8025595822333276,0.6886862218004534,group1
3713,1.0,2024-01-15,signup,7,True,BJBCDMUDAU,0.028747528870102627,0.6522431207127463,0.6886862218004534,group1
3717,0.0,2024-01-06,signup,3,True,UZNPIVTKAE,0.6177976033066992,0.5208623519056986,0.0,group1
3721,1.0,2024-01-24,signup,6,True,EMBHQMSGGF,0.4999875884193797,0.5575149970563638,0.8362618407576933,group1
3722,1.0,2024-01-13,signup,7,False,ZGBEOYTVOQ,0.38217757353206055,0.1829598597086613,0.7870699677719466,group1
3724,0.0,2024-01-07,signup,1,False,EMMIOPZNWO,0.7356076181940185,0.3710393220305642,0.44272685687172,group1
3726,0.0,2024-01-23,signup,2,True,OLYCSRHMYR,0.4999875884193797,0.9618603955440833,0.44272685687172,group1
3729,1.0,2024-01-26,signup,5,False,DGTXJMGFUU,0.38217757353206055,0.3898688978479982,0.44272685687172,group1
3730,0.0,2024-01-04,signup,3,False,PYCJHXCSHI,0.4999875884193797,0.7823950762309339,0.04919187298574661,group1
3734,0.0,2024-01-23,signup,3,True,QUDZNUWIGL,0.028747528870102627,0.4293852762825127,0.04919187298574661,group1
3735,0.0,2024-01-27,signup,6,True,TCXYHIZXND,0.028747528870102627,0.48408956985892176,0.0,group1
3736,1.0,2024-01-11,signup,8,True,XMLOSUAWEN,0.6177976033066992,0.39714621161128444,0.44272685687172,group1
3743,0.0,2024-01-25,signup,4,False,FBGNHJCVCB,0.26436755864474126,0.14454572655776327,0.04919187298574661,group1
3747,0.0,2024-01-29,signup,1,True,MQAVKEKNGF,0.7356076181940185,0.5756720092806266,0.29515123791447995,group1
3749,1.0,2024-01-07,signup,6,False,ISAVQQSOWP,0.9712276479686569,1.0,0.6394943488147067,group1
3765,0.0,2024-01-07,signup,9,False,XEJQVAJUEY,0.8534176330813378,0.42697655636743503,0.04919187298574661,group1
3768,0.0,2024-01-13,signup,7,False,QGJPGEOMMY,0.38217757353206055,0.3264960924000826,0.04919187298574661,group1
3770,1.0,2024-01-02,signup,8,True,LBVOYBXDPV,0.6177976033066992,0.3472616847870396,0.44272685687172,group1
3791,0.0,2024-01-19,signup,5,True,DWQGOSXCCE,0.8534176330813378,0.15360544685001148,0.14757561895723992,group1
3792,1.0,2024-01-16,signup,2,False,QTCOWPJDOZ,0.26436755864474126,0.8504567243010407,0.88545371374344,group1
3794,0.0,2024-01-01,signup,8,True,TFSGVRKGOZ,0.38217757353206055,0.42267087325052694,0.04919187298574661,group1
3795,1.0,2024-01-05,signup,3,False,WMZVZJRLDV,0.6177976033066992,0.6073420506180437,0.24595936492873322,group1
3809,0.0,2024-01-15,signup,5,True,HXGOWEJBDG,0.38217757353206055,0.5632791660626137,0.0,group1
3815,1.0,2024-01-08,signup,1,True,DSMDIAUJLE,0.1465575437574219,0.37241719304127724,0.5411106028432133,group1
3817,1.0,2024-01-10,signup,8,False,WTCRSSFHHW,0.7356076181940185,0.5127380470160453,0.6886862218004534,group1
3822,1.0,2024-01-09,signup,8,False,BDSHYGTJZZ,0.26436755864474126,0.42387372652277466,0.9999999999999999,group1
3827,0.0,2024-01-30,signup,1,False,WMYSOCTNLN,0.4999875884193797,0.7246123752591728,0.39353498388597324,group1
3828,1.0,2024-01-08,signup,5,False,GXWCPZVDHC,0.4999875884193797,0.4511207256371646,0.6394943488147067,group1
3831,1.0,2024-01-30,signup,6,True,UEFLVYDCSU,0.9712276479686569,0.5927889194877926,0.14757561895723992,group1
3836,1.0,2024-01-26,signup,3,False,LVNGRTKBEU,0.38217757353206055,0.6854473780658615,0.7870699677719466,group1
3839,1.0,2024-01-13,signup,2,True,IANHMSKHXJ,1.0,0.9352589528635014,0.39353498388597324,group1
3841,0.0,2024-01-20,signup,8,True,GRUOPWQOYV,0.38217757353206055,0.07158808219782388,0.24595936492873322,group1
3842,0.0,2024-01-14,signup,5,True,HSOLKWCTHI,0.4999875884193797,0.40956199803082455,0.0,group1
3851,0.0,2024-01-17,signup,3,True,GDDXICGHEH,0.6177976033066992,0.29713021482609125,0.9346455867291866,group1
3853,1.0,2024-01-13,signup,4,False,RVMVGHFUCU,0.4999875884193797,0.42402405646243524,0.7378780947861999,group1
3854,1.0,2024-01-24,signup,2,False,ZDUWKBAHTW,0.7356076181940185,0.36494326182900233,0.6886862218004534,group1
3855,0.0,2024-01-24,signup,6,False,JQJJBJRGPP,0.38217757353206055,0.7363324743174998,0.09838374597149331,group1
3857,1.0,2024-01-23,signup,5,False,HOIBWAKOLD,0.4999875884193797,0.6469089234071329,0.49191872985746665,group1
3862,0.0,2024-01-21,signup,5,True,BJABGDADPB,0.6177976033066992,0.5575127758066221,0.29515123791447995,group1
3863,0.0,2024-01-12,signup,6,True,GXEFOLHTPO,0.1465575437574219,0.30978553553151433,0.0,group1
3864,0.0,2024-01-23,signup,6,True,VOSPJOFGNR,0.6177976033066992,0.2761836586163277,0.59030247582896,group1
3866,0.0,2024-01-25,signup,4,True,GWEMHRLVWN,0.38217757353206055,0.3486765497988381,0.0,group1
3876,0.0,2024-01-06,signup,6,True,CYBJFLAPBI,0.4999875884193797,0.40576607249433994,0.09838374597149331,group1
3877,1.0,2024-01-08,signup,9,True,VCNKGSMDCS,0.8534176330813378,0.03881321226843194,0.6394943488147067,group1
3885,1.0,2024-01-27,signup,8,True,GQKGIDELOD,0.38217757353206055,0.2543557996278038,0.3443431109002266,group1
3887,1.0,2024-01-24,signup,8,True,NJATAEIJUD,0.4999875884193797,0.570732936316309,0.24595936492873322,group1
3890,1.0,2024-01-24,signup,9,True,OEMDTFORCZ,0.6177976033066992,0.47865829824136646,0.6886862218004534,group1
3899,1.0,2024-01-16,signup,8,True,ZUYVBMHCBS,0.38217757353206055,0.47360553678448647,0.39353498388597324,group1
3900,0.0,2024-01-15,signup,1,False,UKTNYHZETE,0.4999875884193797,0.21406265722687073,0.0,group1
3906,1.0,2024-01-19,signup,2,True,RDYHYXSXXN,0.9712276479686569,0.34990204596210817,0.59030247582896,group1
3907,0.0,2024-01-08,signup,5,True,RLTRZMENQZ,0.6177976033066992,0.7445068946764725,0.04919187298574661,group1
3908,1.0,2024-01-24,signup,5,True,BAEFLAWBAC,0.1465575437574219,0.35814827514336833,0.7378780947861999,group1
3911,0.0,2024-01-05,signup,1,False,OQRFLSESKS,0.6177976033066992,0.8612081246042603,0.19676749194298662,group1
3912,0.0,2024-01-18,signup,9,False,JDFCCVVXIH,0.1465575437574219,0.608401430602905,0.0,group1
3919,1.0,2024-01-31,signup,1,False,VZEWEVCVSO,0.26436755864474126,0.41997621311563527,0.7378780947861999,group1
3921,0.0,2024-01-11,signup,3,False,LFOFQGPAZR,0.9712276479686569,1.0,0.09838374597149331,group1
3927,1.0,2024-01-15,signup,6,False,UBPLNTHUZX,0.26436755864474126,0.2586208725165564,0.39353498388597324,group1
3928,1.0,2024-01-25,signup,7,False,YZKWCMVGVO,0.4999875884193797,0.15221459505281917,0.49191872985746665,group1
3938,0.0,2024-01-11,signup,4,True,COCWCZCONN,0.7356076181940185,0.5776996729681001,0.19676749194298662,group1
3948,0.0,2024-01-11,signup,5,False,BMQGCCZBEB,0.38217757353206055,0.5450353054950007,0.0,group1
3954,0.0,2024-01-17,signup,3,True,BZSPGCIHEB,0.6177976033066992,0.3744320187913626,0.04919187298574661,group1
3958,0.0,2024-01-07,signup,9,False,XFZRAHQYZT,0.1465575437574219,0.7431334457273986,0.0,group1
3964,0.0,2024-01-09,signup,3,True,CWDPPGXZCV,0.38217757353206055,0.8115996131699902,0.24595936492873322,group1
3967,0.0,2024-01-09,signup,8,False,MQLWZAUPFM,0.028747528870102627,0.9421980966790243,0.24595936492873322,group1
3971,1.0,2024-01-03,signup,5,False,LCPVQHWXGP,0.028747528870102627,0.02549139948022824,0.3443431109002266,group1
3974,0.0,2024-01-19,signup,6,False,LHTJMPCUTS,0.26436755864474126,0.43683259565981375,0.09838374597149331,group1
3977,1.0,2024-01-07,signup,2,False,IENDWPLOWC,0.4999875884193797,0.7280743891769398,0.29515123791447995,group1
3979,0.0,2024-01-07,signup,3,True,WDCVWVFQAL,0.4999875884193797,0.19166132666505672,0.04919187298574661,group1
3982,0.0,2024-01-13,signup,7,True,PNELBTOBOV,0.38217757353206055,0.6024781026344487,0.0,group1
3983,0.0,2024-01-03,signup,5,False,GRFLLGXKFI,0.7356076181940185,0.20654743498454137,0.0,group1
3989,1.0,2024-01-16,signup,1,False,IWFLKDLAPJ,0.4999875884193797,0.0,0.44272685687172,group1
3995,0.0,2024-01-01,signup,7,True,BSCHNVVTQI,0.26436755864474126,0.3280663852344072,0.0,group1
4000,1.0,2024-01-12,signup,5,False,TUYGXSKAKG,0.26436755864474126,0.8042501415897417,0.24595936492873322,group1
4005,0.0,2024-01-18,signup,8,False,DICEOFHERD,0.38217757353206055,0.5226835032710296,0.0,group1
4010,0.0,2024-01-14,signup,4,False,NHFOZRJPHH,0.38217757353206055,0.4464619456068675,0.09838374597149331,group1
4015,0.0,2024-01-09,signup,8,False,SFHIUFVTDB,0.1465575437574219,0.1501094513352498,0.09838374597149331,group1
4016,1.0,2024-01-20,signup,3,True,FKSGHUUQQW,0.38217757353206055,0.7075895792991875,0.29515123791447995,group1
4022,1.0,2024-01-19,signup,3,False,JOMHBVOZBU,0.4999875884193797,0.4702059979700101,0.6886862218004534,group1
4024,1.0,2024-01-09,signup,3,True,MEPQIJCKNY,0.26436755864474126,0.9326938359797521,0.59030247582896,group1
4030,1.0,2024-01-10,signup,4,False,UVUGCCQAPY,0.38217757353206055,0.3040225504679971,0.9999999999999999,group1
4037,1.0,2024-01-10,signup,1,False,NDLGEQAYOY,0.9712276479686569,0.6607699090314776,0.39353498388597324,group1
4038,1.0,2024-01-14,signup,2,False,MQMFGWOUED,0.8534176330813378,0.47240980872851535,0.8362618407576933,group1
4042,0.0,2024-01-29,signup,9,False,UDVAEYYGKV,0.4999875884193797,0.8708488558680839,0.0,group1
4047,1.0,2024-01-06,signup,6,False,BOKAWMIRXF,0.4999875884193797,0.4367331461743684,0.6886862218004534,group1
4048,1.0,2024-01-12,signup,4,False,NBXLXBSLMZ,0.7356076181940185,0.755800202734714,0.9999999999999999,group1
4071,1.0,2024-01-04,signup,6,True,HQBUKMOFEG,0.4999875884193797,0.27187293997669404,0.7378780947861999,group1
4075,1.0,2024-01-04,signup,5,True,RZUOTNOVKF,0.6177976033066992,0.8108891209883281,0.9999999999999999,group1
4076,0.0,2024-01-31,signup,5,False,KEXKYLQNPR,0.7356076181940185,0.47666048446875514,0.7870699677719466,group1
4077,0.0,2024-01-30,signup,2,False,GBOQQZTFHB,0.4999875884193797,0.37880282541281585,0.0,group1
4079,0.0,2024-01-29,signup,8,True,VJERIFVDJQ,0.7356076181940185,0.5914994499646483,0.0,group1
