lead_id,lead_indicator,date_part,source,customer_group,onboarding,customer_code,purchases,time_spent,n_visits
2698,1.0,2024-01-17,signup,2,False,EGHPUZPFSD,0.15946066912107737,0.5440056856595246,0.4687289331580596
2704,1.0,2024-01-11,signup,2,False,CVXWXWYATY,0.49591413899932213,0.9730529401320513,0.4218560398422536
2707,0.0,2024-01-30,signup,3,True,RQIKBVPREN,0.49591413899932213,0.5495080674039676,0.23436446657902976
2714,0.0,2024-01-31,signup,5,True,OKPISHLZCY,0.49591413899932213,0.48381884440937784,0.0
2720,1.0,2024-01-10,signup,9,True,ZVQUHIHGMV,0.49591413899932213,0.7674757186697572,0.4218560398422536
2721,1.0,2024-01-06,signup,2,True,HDEGVLLLJR,0.6080652956254038,0.29900445872649994,0.5156018264738655
2723,0.0,2024-01-12,signup,8,True,JGVFNTNHBN,0.6080652956254038,0.5142441664634219,0.23436446657902976
2728,0.0,2024-01-18,signup,8,True,RTGBEMFZNO,0.3837629823732406,0.24139892525663198,0.18749157326322383
2729,0.0,2024-01-02,signup,9,True,IPQMFUFNXZ,0.49591413899932213,0.5542333268370374,0.04687289331580596
2730,1.0,2024-01-16,signup,8,False,BPFAREWMBX,0.6080652956254038,0.3254224859026471,0.6093476131054775
2734,1.0,2024-01-01,signup,5,False,JWWHQFSIOQ,0.7202164522514855,0.2263229785426395,0.5156018264738655
2735,1.0,2024-01-11,signup,2,True,QXURHZYNNR,0.832367608877567,0.5481606913267831,0.5624747197896716
2739,0.0,2024-01-18,signup,2,True,AXKEWVWUZT,0.7202164522514855,0.8832326037478699,0.0
2740,0.0,2024-01-30,signup,7,False,FXNMMBBZEK,0.49591413899932213,0.4400934817970019,0.37498314652644765
2745,1.0,2024-01-26,signup,4,True,EPBNHAVGYI,0.49591413899932213,0.5008313260033352,0.8905849730003133
2747,0.0,2024-01-15,signup,2,True,CXXQLRLVKZ,0.49591413899932213,0.035030527864204686,0.0937457866316119
2751,1.0,2024-01-21,signup,3,True,EMZMTQXQMY,0.047309512494995765,0.40336952199335974,0.5156018264738655
2753,0.0,2024-01-02,signup,7,True,LDDQHGQDXK,0.49591413899932213,0.31719216414746976,0.0
2758,1.0,2024-01-06,signup,5,True,EKIIBQYDWR,0.6080652956254038,0.289175497062951,0.7499662930528953
2763,0.0,2024-01-30,signup,1,False,SGHPHRPZRR,0.49591413899932213,0.43478732050932134,0.37498314652644765
2771,0.0,2024-01-18,signup,7,False,QHYPKQEXOI,0.49591413899932213,0.3357409335160577,0.04687289331580596
2784,1.0,2024-01-17,signup,4,True,EAGKRTIJYN,0.832367608877567,0.5735699173738209,0.8905849730003133
2787,0.0,2024-01-03,signup,9,True,SYFYYORJXC,0.49591413899932213,0.7529221327459723,0.6093476131054775
2804,1.0,2024-01-21,signup,3,False,VARKGSYEIV,0.7202164522514855,0.16346312116659245,0.3281102532106417
2807,0.0,2024-01-10,signup,7,False,UWLCCXVHKH,0.49591413899932213,0.8164650840300354,0.04687289331580596
2817,0.0,2024-01-28,signup,8,True,CEEADFHMTM,0.271611825747159,0.5161524680982024,0.18749157326322383
2818,0.0,2024-01-13,signup,8,False,IPCMKAZHQO,0.15946066912107737,0.195918175567392,0.23436446657902976
2824,0.0,2024-01-18,signup,4,False,TOSQZZOGEP,0.3837629823732406,0.20699774409122718,0.04687289331580596
2829,0.0,2024-01-25,signup,9,False,ULJKQWIGKR,0.3837629823732406,0.48822961972850276,0.04687289331580596
2831,1.0,2024-01-22,signup,5,False,VDTSJQOFMT,0.271611825747159,0.8716292650421313,0.14061867994741786
2832,0.0,2024-01-31,signup,7,False,BVHHYVZTZJ,0.15946066912107737,0.262228511147506,0.3281102532106417
2833,0.0,2024-01-15,signup,3,True,WIMPZBVRJC,0.3837629823732406,0.7296620568052363,0.0937457866316119
2850,1.0,2024-01-02,signup,7,False,XKBFTSCXBX,0.832367608877567,0.46071747482291636,0.8905849730003133
2857,0.0,2024-01-22,signup,6,True,TKXEPUZMSX,0.15946066912107737,0.14222714496971323,0.04687289331580596
2859,0.0,2024-01-28,signup,4,False,YVEOZFKCYR,0.3837629823732406,0.0,0.23436446657902976
2867,1.0,2024-01-04,signup,9,True,ODOUQKUGNG,0.15946066912107737,0.05646422951457408,0.6562205064212835
2870,1.0,2024-01-29,signup,5,True,JVIHQMSTQG,0.271611825747159,0.8995332180407609,0.6093476131054775
2871,1.0,2024-01-16,signup,4,True,TFWLENSXYX,0.271611825747159,0.47914361866326693,0.6093476131054775
2872,1.0,2024-01-28,signup,4,True,FSSBPGPGSY,0.15946066912107737,0.5193314230412676,0.18749157326322383
2875,0.0,2024-01-24,signup,3,False,BTZVDYPLSV,0.49591413899932213,1.0000000000000004,0.0
2876,0.0,2024-01-02,signup,1,True,FJERSAZJID,0.047309512494995765,0.0,0.0937457866316119
2877,0.0,2024-01-28,signup,8,False,BSUAPJSXPG,0.49591413899932213,0.8734661776750596,0.14061867994741786
2879,0.0,2024-01-14,signup,1,True,GALYZDOXKT,0.6080652956254038,0.5344335895060337,0.4218560398422536
2880,0.0,2024-01-03,signup,3,True,QHLPTTFQSQ,0.271611825747159,0.991314093396896,0.14061867994741786
2882,0.0,2024-01-28,signup,6,True,NPCZCIICRR,0.49591413899932213,0.22857108902515488,0.0937457866316119
2883,0.0,2024-01-23,signup,6,True,OXJINXAQDT,0.6080652956254038,0.5636620817892153,0.2812373598948357
2886,1.0,2024-01-31,signup,8,False,SOECBZQBCV,0.271611825747159,0.1735826106791052,0.6093476131054775
2887,0.0,2024-01-01,signup,6,True,CGZYPVGZLK,0.6080652956254038,0.48518366892826803,0.0937457866316119
2890,0.0,2024-01-09,signup,5,False,ZMZLRWNECU,0.3837629823732406,0.5044999026783139,0.7968391863687013
2892,1.0,2024-01-14,signup,3,True,LFTQPAOKJR,0.6080652956254038,0.2769790434324273,0.5624747197896716
2896,1.0,2024-01-23,signup,2,True,ILWTLFFGTI,0.271611825747159,0.37587217908307435,0.5624747197896716
2898,0.0,2024-01-27,signup,2,False,ZGGYEKIYWW,0.9445187655036485,0.5349223152396703,0.5156018264738655
2903,0.0,2024-01-03,signup,9,True,ABTSQBEZQR,0.15946066912107737,0.48305269953232033,0.0937457866316119
2911,0.0,2024-01-19,signup,7,False,HBHQOERLHE,0.15946066912107737,0.665689436993183,0.3281102532106417
2914,0.0,2024-01-26,signup,3,False,UGTGZOCELN,0.271611825747159,0.6451932887243816,0.0
2916,1.0,2024-01-21,signup,7,True,ZXPGXOJPPY,0.6080652956254038,0.3870710627639782,0.6093476131054775
2918,0.0,2024-01-16,signup,7,True,PPMSMLRXLF,0.6080652956254038,0.6873468925305448,0.0937457866316119
2919,0.0,2024-01-19,signup,3,False,RBKADVAFUZ,0.9445187655036485,0.29367810985598775,0.0
2920,0.0,2024-01-25,signup,5,True,QRPYYNENMY,0.15946066912107737,0.5202597588237259,0.0
2922,1.0,2024-01-07,signup,2,True,KYMVGSKAEN,0.6080652956254038,0.5159417654432539,1.0
2923,0.0,2024-01-05,signup,8,True,VWPTBVEGYT,0.3837629823732406,0.5664983137150683,0.7499662930528953
2924,0.0,2024-01-23,signup,8,False,WSTDBZCCQO,0.6080652956254038,0.3229976215392014,0.6093476131054775
2925,1.0,2024-01-11,signup,8,False,ZLMQOCTINW,0.832367608877567,0.7199766947782584,0.18749157326322383
2934,1.0,2024-01-01,signup,5,True,FBXLHSNMCU,0.047309512494995765,0.6089220910483188,0.7499662930528953
2940,0.0,2024-01-27,signup,8,False,AVOZVAAWCN,0.6080652956254038,0.2693305541342821,0.0937457866316119
2953,0.0,2024-01-29,signup,5,True,URVRLHCXGT,0.49591413899932213,0.5061488950779767,0.18749157326322383
2956,1.0,2024-01-26,signup,7,False,OHQWTZWVRW,0.49591413899932213,0.7284414898247462,0.14061867994741786
2958,0.0,2024-01-12,signup,1,True,SQVWDWVAXV,0.271611825747159,0.5757566557159888,0.0
2971,0.0,2024-01-21,signup,1,False,JAZUUCNIJT,0.271611825747159,0.46626615047519415,0.4218560398422536
2973,1.0,2024-01-01,signup,9,False,PUWUWIIWJT,0.9999999999999999,0.27853061000677704,0.6562205064212835
2977,0.0,2024-01-08,signup,3,False,MWVQZIZJTI,0.15946066912107737,0.14207923358800345,0.0
2983,1.0,2024-01-06,signup,8,False,GSXAXVUFOM,0.15946066912107737,0.41645148485677197,0.8437120796845072
2986,0.0,2024-01-23,signup,5,True,JRAIOGTSDO,0.49591413899932213,0.7587038846291736,0.23436446657902976
2987,1.0,2024-01-08,signup,9,True,AFDIUPZXKT,0.49591413899932213,0.6077205734553162,0.7030933997370894
2990,0.0,2024-01-22,signup,8,True,IBQSDBFJZE,0.832367608877567,0.15472036367255138,0.04687289331580596
2997,0.0,2024-01-20,signup,8,True,EBWZYCKBBB,0.832367608877567,0.7364984816840914,0.18749157326322383
2998,0.0,2024-01-14,signup,2,False,RFTSZVCCAS,0.7202164522514855,0.7277840033640994,0.37498314652644765
3000,1.0,2024-01-26,signup,3,False,HXREICAIYJ,0.3837629823732406,0.42081197373262746,0.37498314652644765
3003,1.0,2024-01-30,signup,2,False,CSSGPUDVIM,0.15946066912107737,0.29945666205296106,0.6562205064212835
3008,1.0,2024-01-02,signup,8,True,GLBNJIRCHJ,0.271611825747159,0.7936641430038551,0.2812373598948357
3009,0.0,2024-01-16,signup,5,True,SKPAAAULAC,0.6080652956254038,0.12697404799664325,0.0
3012,0.0,2024-01-23,signup,3,False,FYJKKYYAPR,0.49591413899932213,0.6217717745210285,0.2812373598948357
3014,1.0,2024-01-16,signup,4,False,QUJXZSIFRN,0.3837629823732406,0.40279296764412287,0.23436446657902976
3017,0.0,2024-01-15,signup,1,True,KVVQFAEPLW,0.047309512494995765,0.7835165709549909,0.37498314652644765
3020,0.0,2024-01-29,signup,8,False,PTERBBHFXL,0.6080652956254038,0.5933014883222918,0.0
3023,0.0,2024-01-05,signup,7,True,WUFPIDMRKY,0.047309512494995765,0.6231260833818699,0.23436446657902976
3024,0.0,2024-01-24,signup,1,False,FAGHXBDLTV,0.3837629823732406,0.5093653090608212,0.0
3028,1.0,2024-01-26,signup,5,False,YWAFEAPTQI,0.6080652956254038,0.5054942191816307,0.6562205064212835
3031,0.0,2024-01-02,signup,9,False,XPMFZVVPXN,0.49591413899932213,0.3907351128029668,0.14061867994741786
3032,1.0,2024-01-25,signup,9,True,QCQNHNMDPA,0.7202164522514855,0.4331395362927375,0.9843307596319252
3034,0.0,2024-01-08,signup,5,False,VLZPJZILVL,0.49591413899932213,0.5504676478329871,0.0937457866316119
3036,0.0,2024-01-19,signup,2,True,HLCCNLSQMQ,0.15946066912107737,0.6449821858119131,0.4218560398422536
3038,0.0,2024-01-30,signup,6,False,ZLPMBFEXTX,0.271611825747159,0.16711032867065123,0.14061867994741786
3040,0.0,2024-01-22,signup,8,True,KLHQXTEKPP,0.49591413899932213,0.6839034582166721,0.04687289331580596
3042,0.0,2024-01-23,signup,8,False,SBBBEDYHCI,0.6080652956254038,0.6585945089652414,0.0937457866316119
3044,1.0,2024-01-17,signup,7,True,AOVNSAMSSC,0.49591413899932213,0.41030808451967227,0.4218560398422536
3045,1.0,2024-01-03,signup,4,True,GLWOXGBVRO,0.271611825747159,0.45158310040971505,0.7499662930528953
3049,0.0,2024-01-04,signup,2,False,URCHJWNPVK,0.49591413899932213,0.518534908187136,0.04687289331580596
3050,0.0,2024-01-17,signup,7,True,WYVXJIWYFC,0.3837629823732406,0.6169730055202369,0.5156018264738655
3053,0.0,2024-01-21,signup,3,True,XJSTKQNVOV,0.832367608877567,0.6946209031208044,0.0
3060,0.0,2024-01-02,signup,9,True,AGVKVNBNXN,0.3837629823732406,0.4201094679341746,0.2812373598948357
3064,1.0,2024-01-29,signup,9,True,LCIDNGXIPX,0.49591413899932213,0.5094614577500658,1.0
3065,0.0,2024-01-10,signup,8,False,WVEJRCAFIK,0.6080652956254038,0.32640467464491163,0.0
3069,1.0,2024-01-31,signup,1,True,HRVENXNVQF,0.7202164522514855,0.751369713638395,0.37498314652644765
3078,0.0,2024-01-16,signup,8,True,WUUEOSAGWD,0.6080652956254038,0.515970636848603,0.18749157326322383
3083,1.0,2024-01-09,signup,7,False,EKMJOCJXOU,0.832367608877567,0.22165188238645772,0.5624747197896716
3092,0.0,2024-01-25,signup,1,False,IODVZQOYDV,0.7202164522514855,0.6152601957990376,0.0937457866316119
3094,0.0,2024-01-13,signup,7,False,LAOEQTDSSG,0.6080652956254038,0.6419943274759832,0.0
3097,0.0,2024-01-27,signup,4,True,OQIMDNCSYS,0.49591413899932213,0.23635104672570684,0.2812373598948357
3103,0.0,2024-01-05,signup,2,True,CXXPPNMNPH,0.6080652956254038,0.5710895330930752,0.18749157326322383
3106,1.0,2024-01-13,signup,3,True,ANOEFYIWKP,0.832367608877567,0.7309033831146792,1.0
3114,0.0,2024-01-11,signup,2,False,BLPBCNIBEU,0.7202164522514855,0.6656844236675918,0.14061867994741786
3117,0.0,2024-01-27,signup,7,True,QJSGCYMHTY,0.832367608877567,0.2738560106867802,0.0
3118,0.0,2024-01-28,signup,5,True,JIVFWLYYKT,0.7202164522514855,0.5620341297800686,0.8905849730003133
3119,0.0,2024-01-01,signup,4,False,XRYYIPMYJL,0.6080652956254038,0.2555356730972833,0.5624747197896716
3120,0.0,2024-01-21,signup,3,False,YWZYSMFYQC,0.49591413899932213,0.01811859506954283,0.18749157326322383
3124,1.0,2024-01-01,signup,8,False,MCZWEFUHJV,0.6080652956254038,0.522298790898525,0.9374578663161192
3129,1.0,2024-01-09,signup,7,True,RXCRLMTNUZ,0.7202164522514855,0.25100005498955813,0.37498314652644765
3133,1.0,2024-01-24,signup,5,True,VLYTSSYJUK,0.271611825747159,0.6488140167852121,0.6562205064212835
3135,1.0,2024-01-11,signup,7,True,TCGQXEIWNJ,0.271611825747159,0.3688376069374746,0.6562205064212835
3136,1.0,2024-01-01,signup,9,False,VFOTWYAXYQ,0.271611825747159,0.4446146218020095,0.7030933997370894
3137,1.0,2024-01-20,signup,2,True,BIOPNRCSEL,0.49591413899932213,0.6169501953885441,0.2812373598948357
3138,1.0,2024-01-25,signup,2,True,ITTSVDBGAQ,0.7202164522514855,0.34871340528993544,0.2812373598948357
3144,0.0,2024-01-10,signup,7,True,TBOHVHBVHZ,0.49591413899932213,0.5643701970368515,0.0
3146,1.0,2024-01-15,signup,8,False,KITDWIZCHC,0.832367608877567,0.39193225875554916,0.4687289331580596
3147,1.0,2024-01-19,signup,9,False,DZRUVRWOYK,0.49591413899932213,1.0000000000000004,0.5156018264738655
3158,1.0,2024-01-31,signup,2,True,DJRJKEBERP,0.49591413899932213,0.5790727574282268,0.7030933997370894
3171,0.0,2024-01-31,signup,2,True,WMBULRRBFC,0.49591413899932213,0.73506224861841,0.04687289331580596
3173,0.0,2024-01-10,signup,4,True,BBPYZBLGJF,0.3837629823732406,0.6933960513620749,0.0937457866316119
3177,1.0,2024-01-16,signup,6,True,BYALBNXSUG,0.49591413899932213,0.0,1.0
3188,1.0,2024-01-14,signup,6,False,UVOOKLHPPX,0.271611825747159,0.6646943797080298,0.9843307596319252
3191,1.0,2024-01-13,signup,3,False,VLDOXNOAHL,0.15946066912107737,0.8001923231448647,0.4687289331580596
3195,1.0,2024-01-06,signup,7,False,SMQAFHAXDA,0.7202164522514855,0.3568769207949969,0.5156018264738655
3198,0.0,2024-01-04,signup,8,False,None,0.15946066912107737,0.053521672198909354,0.04687289331580596
3200,1.0,2024-01-31,signup,4,False,BVNPQZEVLA,0.6080652956254038,0.2610631724328618,0.8437120796845072
3209,1.0,2024-01-12,signup,8,False,QSRUSYPHID,0.7202164522514855,0.2973169059154368,0.6562205064212835
3214,0.0,2024-01-27,signup,2,True,HIYCCDTRVC,0.49591413899932213,0.76726910638688,0.14061867994741786
3215,0.0,2024-01-18,signup,4,False,USMNUCWHSH,0.6080652956254038,0.7957412169436213,0.0
3216,0.0,2024-01-23,signup,4,True,VYQEGSTUJU,0.49591413899932213,0.8623115159064914,0.0
3221,0.0,2024-01-31,signup,8,True,PGXFDSOMVK,0.3837629823732406,0.45511656016410784,0.0
3224,0.0,2024-01-31,signup,2,True,OBCLJNYPMQ,0.15946066912107737,0.4453985034442529,0.23436446657902976
3231,1.0,2024-01-13,signup,5,False,OZDUYCSGQQ,0.6080652956254038,0.4299393890829606,0.4687289331580596
3234,0.0,2024-01-01,signup,4,False,TGCRFBYXAV,0.3837629823732406,1.0000000000000004,0.5156018264738655
3258,0.0,2024-01-28,signup,6,False,LISVPCGTBE,0.49591413899932213,0.33900590732799074,0.2812373598948357
3260,0.0,2024-01-29,signup,9,True,ALLOPYHURT,0.9445187655036485,0.8245600599979777,0.0
3262,0.0,2024-01-23,signup,9,True,XCJETCTITO,0.6080652956254038,0.4715933281279172,0.37498314652644765
3266,0.0,2024-01-03,signup,7,False,RPUXZPTFEA,0.3837629823732406,0.21696372463880786,0.23436446657902976
3267,1.0,2024-01-28,signup,5,True,STXPGPIRVM,0.6080652956254038,0.7181722840318594,0.6562205064212835
3268,1.0,2024-01-01,signup,2,True,BKPPEAYDFC,0.49591413899932213,0.9249764031584098,1.0
3270,0.0,2024-01-03,signup,4,False,KYCOUTOJNW,0.3837629823732406,0.3534573772249554,0.0937457866316119
3271,0.0,2024-01-05,signup,5,False,UZCBTDSYBG,0.7202164522514855,0.5117055911725195,0.3281102532106417
3272,1.0,2024-01-25,signup,3,True,IEGWQOTQLP,0.832367608877567,0.8129995917354229,0.5624747197896716
3277,0.0,2024-01-25,signup,7,True,FSKYRENSPU,0.49591413899932213,0.0,0.7499662930528953
3278,0.0,2024-01-16,signup,9,True,RXDXXBXPRD,0.49591413899932213,0.7049850900953194,0.14061867994741786
3282,1.0,2024-01-28,signup,6,True,LNPJIORHRL,0.6080652956254038,0.7688848430578132,1.0
3284,0.0,2024-01-27,signup,8,False,CIZVFVPDDC,0.047309512494995765,0.49393732841808724,0.18749157326322383
3285,0.0,2024-01-14,signup,3,False,NVROWWDEBX,0.49591413899932213,0.19967920223213254,0.0
3286,0.0,2024-01-10,signup,7,True,VUTPHFUBUJ,0.271611825747159,0.20322260670292147,0.0
3296,1.0,2024-01-27,signup,8,True,TBZQLVKYBF,0.49591413899932213,0.49761971863503174,0.2812373598948357
3305,0.0,2024-01-17,signup,4,True,LBAUOECLYS,0.49591413899932213,0.6630737958156585,1.0
3321,0.0,2024-01-14,signup,9,True,QANXPOJXMW,0.49591413899932213,0.4896071918487088,0.23436446657902976
3323,1.0,2024-01-21,signup,9,False,LRZASXUMKT,0.49591413899932213,1.0000000000000004,0.5156018264738655
3325,1.0,2024-01-25,signup,8,True,OJDTLFZSRZ,0.271611825747159,0.2765705859226095,0.7499662930528953
3326,1.0,2024-01-17,signup,6,False,RYKPGVCXBA,0.7202164522514855,0.7331096284449812,1.0
3331,1.0,2024-01-26,signup,6,True,HTGSXPQULO,0.49591413899932213,1.0000000000000004,0.5156018264738655
3334,1.0,2024-01-29,signup,8,False,VQXJSTIGGA,0.49591413899932213,0.514816440649712,0.6562205064212835
3350,0.0,2024-01-12,signup,3,False,OEJXQWSOJN,0.3837629823732406,0.9191720150032436,0.18749157326322383
3356,1.0,2024-01-18,signup,7,True,BLIOFLRGFP,0.9445187655036485,0.15228868374155935,0.6093476131054775
3363,0.0,2024-01-20,signup,7,False,OMOGDOFUDQ,0.271611825747159,0.4512353796688324,0.0937457866316119
3369,1.0,2024-01-01,signup,2,True,KUFBVMQIRE,0.6080652956254038,0.3737301670775719,0.5624747197896716
3373,1.0,2024-01-19,signup,6,True,XVIYJBRRJE,0.3837629823732406,0.37308907269104497,0.37498314652644765
3374,1.0,2024-01-30,signup,5,False,VKTDAARAJW,0.7202164522514855,0.12291723085379225,0.8905849730003133
3382,0.0,2024-01-04,signup,2,True,IHGRLMKEYX,0.271611825747159,0.5408835278806561,0.18749157326322383
3384,0.0,2024-01-17,signup,6,True,EBXDUNOSNI,0.49591413899932213,0.25102208064784337,0.3281102532106417
3385,1.0,2024-01-30,signup,6,False,ZTCCCBRXLY,0.9999999999999999,0.3672309699495373,0.4218560398422536
3389,1.0,2024-01-24,signup,7,True,YAEVFPSRXX,0.49591413899932213,0.42548852260507486,0.3281102532106417
3392,1.0,2024-01-07,signup,9,False,TZFXDEZAIO,0.0,0.4258743342164668,0.3281102532106417
3393,0.0,2024-01-16,signup,1,False,FVMEFVCIYN,0.3837629823732406,0.5026916116281361,0.2812373598948357
3398,0.0,2024-01-11,signup,5,True,OJYRJJXYJD,0.49591413899932213,0.6099631040434477,0.4218560398422536
3409,0.0,2024-01-02,signup,5,False,UGJNOFWVVX,0.6080652956254038,0.9918350834719543,0.6093476131054775
3410,0.0,2024-01-04,signup,7,True,VUHSWNMGHH,0.3837629823732406,0.6756439507707306,0.23436446657902976
3414,1.0,2024-01-03,signup,1,False,GDHKLCOAZU,0.271611825747159,0.23677902188708932,0.2812373598948357
3415,1.0,2024-01-04,signup,4,True,TOWYEVPYHY,0.3837629823732406,0.4601289723072486,0.7030933997370894
3422,1.0,2024-01-11,signup,7,False,CFVVVSWJEO,0.6080652956254038,0.7325197172655584,0.4687289331580596
3424,1.0,2024-01-14,signup,5,True,MLOSPEFBIA,0.49591413899932213,0.2575747933456909,0.4218560398422536
3425,1.0,2024-01-21,signup,1,True,HQMHSACEPR,0.7202164522514855,0.4414968590591348,0.9374578663161192
3429,1.0,2024-01-21,signup,4,True,CIGRZGAIZE,0.3837629823732406,0.29297793786924764,0.3281102532106417
3439,1.0,2024-01-10,signup,2,False,YJBGPEDKZH,0.15946066912107737,0.23018018409600582,0.5624747197896716
3440,0.0,2024-01-29,signup,5,False,ZQFLBOXLGI,0.3837629823732406,0.6059651956392145,0.0937457866316119
3448,1.0,2024-01-16,signup,2,True,AKJLYQPNXV,0.6080652956254038,0.30921653214138356,0.37498314652644765
3453,0.0,2024-01-04,signup,8,False,CCQBOPRSCA,0.0,0.39418875063901115,0.0937457866316119
3461,0.0,2024-01-15,signup,7,True,LWPKLICTCR,0.49591413899932213,0.6131336612021325,0.0
3462,1.0,2024-01-05,signup,7,False,ATZJUIKWHH,0.49591413899932213,0.6112823125280684,0.8437120796845072
3463,1.0,2024-01-13,signup,9,False,GBKUHJVHUS,0.6080652956254038,0.3576249263936577,0.9843307596319252
3470,0.0,2024-01-14,signup,1,True,TNGXBLJHQZ,0.6080652956254038,0.4729163816424844,0.04687289331580596
3478,0.0,2024-01-16,signup,1,False,WZRNPUPQIO,0.3837629823732406,0.7257380510347531,0.04687289331580596
3479,0.0,2024-01-30,signup,3,False,KPJFKYPJXI,0.271611825747159,0.9407850208703716,0.04687289331580596
3483,1.0,2024-01-24,signup,9,False,KRZDOUFYVV,0.832367608877567,0.5173648203659424,0.5624747197896716
3485,1.0,2024-01-03,signup,4,True,FWEZGMZAIE,0.49591413899932213,0.051501942963122715,0.4687289331580596
3491,1.0,2024-01-05,signup,4,False,QPAYSXVIMF,0.49591413899932213,0.49727633583209707,0.7968391863687013
3495,0.0,2024-01-06,signup,2,True,HPUNZBRNVF,0.9445187655036485,0.47299873960469885,0.5624747197896716
3496,1.0,2024-01-30,signup,9,True,CDJQTAQOWJ,0.047309512494995765,0.5519580356308742,0.23436446657902976
3499,1.0,2024-01-11,signup,1,False,KKVIMRXGKV,0.15946066912107737,0.5072281065771485,0.5156018264738655
3504,1.0,2024-01-09,signup,2,True,QPWQRDXMTU,0.7202164522514855,0.16953631548338244,0.14061867994741786
3515,1.0,2024-01-10,signup,8,False,YXUNPEIVKR,0.6080652956254038,0.6917230191474202,0.8905849730003133
3518,0.0,2024-01-19,signup,7,False,CNZYDETMTH,0.832367608877567,0.44638960154015583,0.0
3523,0.0,2024-01-31,signup,4,False,RVENOBWFUR,0.6080652956254038,0.7998609288375071,0.0
3532,0.0,2024-01-17,signup,9,True,PPYTVAGSTV,0.15946066912107737,0.521996122860175,0.23436446657902976
3538,1.0,2024-01-11,signup,7,True,GKYCYOPUND,0.832367608877567,0.5509601408683293,0.3281102532106417
3542,0.0,2024-01-16,signup,6,False,VTTOIIOXSX,0.9445187655036485,0.0,0.0937457866316119
3544,1.0,2024-01-05,signup,6,False,RNPSUXOQQS,0.047309512494995765,0.39404063439048764,0.6562205064212835
3546,0.0,2024-01-23,signup,7,True,ZQKSVRDHFS,0.49591413899932213,0.6056730409878961,0.04687289331580596
3548,0.0,2024-01-04,signup,8,True,EJQXKRGXCK,0.9445187655036485,0.5534961466148474,0.04687289331580596
3554,0.0,2024-01-12,signup,2,True,YRVBVHQFCF,0.6080652956254038,0.7465461153386532,0.0937457866316119
3564,0.0,2024-01-25,signup,8,False,VBZKNCFPBU,0.9999999999999999,0.39289805245559517,0.0
3570,0.0,2024-01-06,signup,9,True,IHGBKFZDVF,0.3837629823732406,0.8047893893358666,0.0937457866316119
3571,1.0,2024-01-25,signup,7,True,IQSELTGQOP,0.271611825747159,0.5036998340225569,0.2812373598948357
3572,1.0,2024-01-30,signup,4,False,PEYTMIAACZ,0.7202164522514855,0.6042208833901772,0.9374578663161192
3575,0.0,2024-01-07,signup,4,False,HILSPTSIYF,0.7202164522514855,0.3807559069670692,0.04687289331580596
3579,0.0,2024-01-24,signup,4,False,YKSZGXGEHF,0.832367608877567,0.9790782616483682,0.14061867994741786
3584,0.0,2024-01-17,signup,7,True,KJGJQLCEQL,0.271611825747159,0.22076938306370852,0.04687289331580596
3596,0.0,2024-01-12,signup,6,False,HYENOYJEZK,0.832367608877567,0.09223190065690146,0.2812373598948357
3603,0.0,2024-01-13,signup,8,True,VQDJFCGZCG,0.49591413899932213,0.9203033843631299,0.0
3611,0.0,2024-01-23,signup,5,True,ZCKJHCTUBT,0.6080652956254038,0.6300407465189983,0.18749157326322383
3613,1.0,2024-01-26,signup,2,False,ZNTAATCTJF,0.6080652956254038,0.361752041077132,0.6093476131054775
3615,0.0,2024-01-12,signup,8,False,NMZITKJSLL,0.7202164522514855,0.3407992541512712,0.0937457866316119
3621,0.0,2024-01-29,signup,7,False,GWVOMKMNVV,0.3837629823732406,0.12538004024873528,0.0937457866316119
3622,0.0,2024-01-13,signup,9,False,WBLJCWRVNA,0.7202164522514855,0.5498138984697474,0.23436446657902976
3624,0.0,2024-01-30,signup,6,False,DDUUCIWXSX,0.047309512494995765,0.11833132537593727,0.4218560398422536
3625,0.0,2024-01-23,signup,2,True,JFSDTHYUTZ,0.832367608877567,0.5290075956978186,0.04687289331580596
3628,1.0,2024-01-28,signup,4,True,VBLGHLMEVE,0.6080652956254038,0.3331464815217884,0.37498314652644765
3631,0.0,2024-01-12,signup,6,True,LMCSWAJNEV,0.9445187655036485,0.45601914811278954,0.3281102532106417
3638,0.0,2024-01-03,signup,5,True,CKBWQKSODK,0.3837629823732406,0.6212743120632878,0.04687289331580596
3641,1.0,2024-01-25,signup,5,True,LXDOIEJMIM,0.271611825747159,0.21673569889467625,0.9374578663161192
3647,0.0,2024-01-28,signup,8,True,LLHHSYSBZZ,0.6080652956254038,0.7436559499618256,0.0
3651,0.0,2024-01-03,signup,6,True,ODTTYNSMBK,0.832367608877567,0.2857214937441692,0.18749157326322383
3652,1.0,2024-01-14,signup,4,False,FZWEUIYHNH,0.271611825747159,1.0000000000000004,0.4218560398422536
3655,0.0,2024-01-25,signup,2,False,EJCNCXBOPW,0.49591413899932213,0.5030484131365971,0.04687289331580596
3661,1.0,2024-01-09,signup,6,True,XOHIXWNCPL,0.49591413899932213,0.4618744285236174,0.6562205064212835
3672,1.0,2024-01-22,signup,6,False,ZIKWQWOVRZ,0.49591413899932213,0.1270852687734494,0.5156018264738655
3675,0.0,2024-01-19,signup,8,False,CELUJDWQTL,0.15946066912107737,0.3570581429355837,0.14061867994741786
